,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
228,81.365,519.160,661.256,28.856,26.312,30.063,141.602,73.759,357.216,138.697,222.181,90.146,155.439,241.966,225.123,256.954,453.360,142.902,129.771,36.849,32.830,24.272,56.434,105.502,44.196,33.058,3
229,81.410,519.517,661.429,28.851,26.321,30.097,141.540,73.786,356.404,138.697,222.181,90.146,155.439,241.237,225.123,256.954,453.360,142.902,129.771,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
230,81.406,519.160,661.487,28.861,26.313,30.076,141.505,73.827,356.404,138.697,222.181,90.146,155.439,241.237,225.123,256.954,453.360,142.902,128.733,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
231,81.464,519.043,661.256,28.857,26.331,30.089,141.510,73.882,356.404,138.697,222.181,90.146,155.439,241.237,225.123,256.954,453.360,142.446,128.733,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
232,81.365,518.902,661.084,28.863,26.336,30.103,141.373,73.934,356.404,138.697,222.181,90.146,155.439,241.237,225.123,256.954,454.496,142.902,128.733,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
233,81.378,519.060,660.970,28.863,26.337,30.085,141.363,73.959,356.404,138.697,222.181,90.146,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
234,81.534,518.973,661.371,28.881,26.327,30.129,141.467,73.995,356.404,138.697,222.181,90.146,154.634,241.237,225.123,256.954,453.360,142.446,127.694,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
235,81.469,519.101,661.488,28.879,26.337,30.127,141.446,74.022,355.592,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,128.733,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
236,81.451,518.944,661.086,28.876,26.339,30.140,141.416,74.108,356.404,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
237,81.387,518.616,660.853,28.891,26.384,30.140,141.285,74.072,356.404,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
238,81.401,518.359,661.026,28.880,26.342,30.129,141.266,74.129,355.592,138.697,222.181,90.146,154.634,241.237,225.123,256.954,453.360,142.446,128.733,36.849,32.830,24.272,56.434,105.502,44.196,33.058,3
239,81.414,518.131,660.796,28.861,26.334,30.144,141.135,74.180,355.592,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
240,81.483,518.616,660.567,28.873,26.343,30.154,141.172,74.238,355.592,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
241,81.423,518.061,660.624,28.873,26.345,30.152,141.095,74.255,355.592,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,128.733,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
242,81.424,518.061,660.738,28.873,26.349,30.161,141.015,74.293,355.592,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,128.733,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
243,81.451,518.218,660.795,28.883,26.342,30.165,140.988,74.291,355.592,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
244,81.443,517.932,660.393,28.876,26.408,30.192,140.956,74.331,355.592,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,128.733,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
245,81.525,518.119,660.221,28.888,26.360,30.176,140.823,74.354,355.592,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
246,81.502,517.833,660.279,28.885,26.345,30.178,140.838,74.365,354.780,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
247,81.529,517.903,659.878,28.890,26.354,30.190,140.737,74.370,354.780,138.697,221.232,89.244,154.634,241.237,224.578,256.954,453.360,142.446,129.771,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
248,81.464,518.288,660.625,28.900,26.333,30.188,140.714,74.418,354.780,138.697,222.181,89.244,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
249,81.483,518.230,660.336,28.901,26.349,30.202,140.748,74.406,354.780,138.697,221.232,89.244,154.634,241.237,224.578,256.954,453.360,142.446,128.733,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
