,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
228,87.193,568.427,693.506,33.542,33.414,35.684,147.731,80.709,425.411,227.929,433.918,162.262,265.777,341.813,251.832,273.907,504.491,146.098,150.534,43.429,39.083,29.935,69.871,132.463,57.454,38.725,9
229,87.212,568.510,693.077,33.542,33.422,35.700,147.776,80.763,425.411,227.929,433.918,162.262,265.777,341.813,251.832,273.907,503.355,146.098,150.534,43.429,39.083,29.935,69.871,132.463,57.454,38.725,9
230,87.147,568.321,693.014,33.539,33.430,35.679,147.702,80.757,425.411,227.929,433.918,162.262,264.971,341.813,251.832,273.907,503.355,146.098,150.534,43.429,39.083,29.935,69.871,132.463,57.454,38.725,9
231,87.129,568.782,693.202,33.556,33.422,35.696,147.759,80.793,424.599,227.929,433.918,162.262,264.971,341.813,251.832,273.377,503.355,146.098,150.534,43.429,39.083,29.935,69.871,132.463,57.454,38.725,9
232,87.138,568.545,692.961,33.554,33.454,35.679,147.710,80.804,424.599,227.929,433.918,162.262,264.971,341.813,251.832,273.907,503.355,146.098,149.496,43.429,39.083,29.935,68.975,132.463,57.454,38.725,9
233,87.078,568.120,692.903,33.530,33.406,35.674,147.702,80.892,424.599,227.929,433.918,162.262,264.971,341.813,251.832,273.377,503.355,146.098,149.496,43.429,39.083,29.126,69.871,131.291,57.454,38.725,9
234,87.138,568.273,692.835,33.525,33.426,35.677,147.637,80.884,425.411,227.929,433.918,162.262,264.971,341.084,251.832,273.377,503.355,146.098,150.534,43.429,39.083,29.935,68.975,132.463,57.454,38.725,9
235,87.055,567.883,692.903,33.523,33.412,35.670,147.637,80.913,424.599,227.929,433.918,161.361,264.971,341.084,251.287,273.377,503.355,145.642,151.572,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
236,87.046,567.848,692.845,33.515,33.376,35.660,147.612,80.949,424.599,227.929,433.918,161.361,264.971,341.084,251.287,273.377,503.355,145.642,151.572,43.429,39.083,29.935,68.975,131.291,57.454,38.725,9
237,87.028,567.883,692.473,33.551,33.418,35.677,147.628,80.941,424.599,227.929,433.918,162.262,264.971,341.084,251.287,273.377,503.355,145.642,151.572,43.429,39.083,29.935,68.975,131.291,57.454,38.725,9
