,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
238,68.496,464.456,674.410,26.000,25.253,28.829,127.385,69.175,341.790,143.546,236.423,96.456,170.741,264.559,231.119,252.715,437.453,135.141,120.427,35.533,31.267,23.463,53.747,97.296,41.670,32.114,2
239,68.572,464.936,673.037,26.352,25.250,28.895,127.491,68.529,341.790,143.546,236.423,96.456,170.741,264.559,230.574,252.715,437.453,134.684,121.465,35.533,31.267,23.463,53.747,97.296,41.670,32.114,2
240,68.568,465.282,673.617,26.331,25.299,28.889,127.416,68.518,341.790,143.546,236.423,96.456,170.741,264.559,231.119,252.715,437.453,135.141,119.389,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
241,68.522,465.017,672.823,26.302,25.264,28.857,127.297,68.518,340.978,143.546,236.423,96.456,170.741,264.559,230.574,252.715,437.453,135.141,119.389,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
242,68.638,465.204,673.277,26.306,25.277,28.881,127.274,68.518,341.790,143.546,236.423,96.456,170.741,264.559,230.574,252.715,437.453,135.141,120.427,35.533,31.267,23.463,53.747,98.468,41.670,32.114,2
243,68.518,465.403,673.390,26.306,25.266,28.889,127.282,68.514,340.978,143.546,236.423,96.456,170.741,264.559,231.119,252.715,437.453,134.684,121.465,35.533,31.267,23.463,53.747,97.296,41.670,32.114,2
244,68.570,464.462,672.636,26.252,25.253,28.838,127.037,68.512,340.978,143.546,236.423,96.456,170.741,264.559,230.574,252.715,437.453,134.684,119.389,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
245,68.531,465.083,673.443,26.272,25.244,28.872,127.044,68.548,340.978,143.546,236.423,96.456,170.741,264.559,230.574,252.715,437.453,134.684,119.389,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
246,68.511,465.076,673.512,26.238,25.236,28.872,127.029,68.549,340.978,143.546,236.423,96.456,170.741,264.559,230.574,252.715,437.453,135.141,119.389,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
247,68.634,464.241,671.622,26.202,25.176,28.805,126.763,68.570,340.978,143.546,236.423,96.456,170.741,264.559,231.119,252.185,437.453,134.684,119.389,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
248,68.542,464.115,672.336,26.224,25.190,28.840,126.806,68.662,340.978,143.546,236.423,96.456,170.741,264.559,231.119,252.715,437.453,134.684,119.389,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
249,68.544,464.841,673.151,26.221,25.217,28.868,126.821,68.636,340.978,143.546,236.423,96.456,170.741,264.559,231.119,252.715,437.453,134.684,121.465,35.533,31.267,23.463,53.747,97.296,41.670,32.114,2
250,68.511,464.125,672.235,26.194,25.173,28.834,126.585,68.631,340.978,143.546,236.423,96.456,170.741,264.559,231.119,252.715,437.453,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
251,68.588,464.478,673.029,26.194,25.192,28.868,126.606,68.646,340.167,143.546,236.423,96.456,170.741,264.559,231.119,252.185,437.453,134.684,121.465,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
252,68.572,464.771,673.386,26.205,25.201,28.869,126.540,68.646,340.978,143.546,236.423,96.456,170.741,264.559,231.119,252.715,437.453,134.684,121.465,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
253,68.274,464.058,672.190,26.149,25.149,28.825,126.371,68.622,340.167,143.546,235.474,96.456,169.936,263.830,230.574,252.185,437.453,134.684,121.465,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
254,68.495,464.236,672.685,26.151,25.161,28.848,126.260,68.631,340.167,143.546,236.423,96.456,169.936,264.559,230.574,252.185,437.453,134.684,119.389,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
255,68.605,464.279,672.827,26.124,25.170,28.872,126.267,68.655,340.167,143.546,236.423,96.456,170.741,264.559,230.574,252.715,437.453,134.684,121.465,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
256,68.454,463.582,671.886,26.092,25.131,28.829,126.128,68.667,340.167,143.546,236.423,96.456,169.936,263.830,230.574,252.185,437.453,134.684,121.465,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
257,68.518,464.400,672.802,26.103,25.143,28.844,126.054,68.753,340.167,143.546,236.423,96.456,170.741,264.559,230.574,252.715,437.453,134.684,119.389,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
258,68.741,464.176,673.382,26.096,25.145,28.859,126.069,68.667,340.167,143.546,235.474,96.456,169.936,264.559,231.119,252.185,437.453,134.684,120.427,35.533,31.267,23.463,53.747,97.296,41.670,32.114,2
259,68.476,462.749,671.059,26.207,25.027,28.781,125.746,68.699,340.167,143.546,235.474,96.456,169.936,263.830,230.574,252.715,437.453,134.684,121.465,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
260,68.439,463.211,671.927,26.028,25.094,28.815,125.571,68.861,339.355,143.546,235.474,96.456,169.936,263.830,230.574,252.185,437.453,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
261,68.535,463.917,672.624,26.039,25.124,28.835,125.615,68.794,340.167,143.546,235.474,96.456,169.936,263.830,230.574,252.185,437.453,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
262,68.411,463.246,671.477,25.985,25.079,28.810,125.490,68.793,340.167,143.546,235.474,96.456,169.936,263.830,230.574,252.185,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
263,68.495,463.701,672.158,25.996,25.117,28.825,125.381,68.796,340.167,143.546,235.474,96.456,169.936,264.559,230.574,252.185,436.317,134.228,119.389,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
264,68.507,463.968,672.332,25.998,25.120,28.846,125.374,68.800,339.355,143.546,235.474,96.456,169.936,263.830,230.574,252.185,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
265,68.416,462.612,670.645,25.926,25.039,28.768,125.491,68.799,339.355,143.546,235.474,96.456,169.936,263.830,230.028,252.185,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
266,68.456,463.357,671.295,25.932,25.058,28.797,125.010,68.927,339.355,143.546,235.474,96.456,169.936,263.830,230.574,252.185,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
267,68.495,463.124,671.454,25.923,25.080,28.825,125.061,68.900,339.355,142.577,235.474,96.456,169.936,263.830,230.028,252.185,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
268,68.444,463.031,670.838,25.890,25.036,28.789,124.967,68.986,339.355,142.577,235.474,96.456,169.936,263.830,230.028,252.185,436.317,134.228,119.389,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
269,68.478,463.029,671.215,25.883,25.067,28.813,124.866,68.942,339.355,142.577,235.474,96.456,169.936,263.830,230.574,252.185,436.317,134.228,120.427,35.094,31.267,23.463,53.747,97.296,41.670,32.114,2
270,68.575,463.321,671.624,25.865,25.078,28.831,124.866,68.954,339.355,142.577,235.474,96.456,169.936,263.830,230.028,252.185,436.317,134.228,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
271,68.416,462.441,672.041,25.796,24.614,28.757,124.561,69.346,339.355,142.577,235.474,96.456,169.936,263.830,230.574,252.185,436.317,134.228,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
