,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
275,68.735,363.049,682.454,21.331,18.502,22.011,126.214,58.075,642.176,257.026,426.322,171.277,262.555,349.830,295.984,316.821,561.303,168.469,152.610,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
276,68.810,363.096,682.211,21.328,18.494,22.009,126.037,58.064,641.364,257.026,426.322,171.277,263.360,349.830,295.984,316.821,561.303,168.469,151.572,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
277,68.800,363.097,682.101,21.335,18.479,22.021,125.929,58.123,642.176,257.026,426.322,171.277,263.360,349.830,295.984,317.351,562.439,168.013,151.572,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
278,68.813,363.356,682.336,21.337,18.492,22.015,125.999,58.156,641.364,257.026,426.322,171.277,263.360,349.830,296.530,317.351,561.303,168.469,151.572,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
279,68.783,363.427,682.159,21.326,18.486,22.025,126.053,58.189,642.176,257.026,426.322,171.277,263.360,349.830,295.984,317.351,562.439,168.013,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
280,68.791,363.404,682.393,21.320,18.474,22.022,125.863,58.182,642.176,257.026,426.322,171.277,263.360,349.830,295.984,317.351,562.439,168.013,151.572,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
281,68.807,363.451,682.098,21.327,18.474,22.031,125.875,58.127,642.176,257.026,426.322,171.277,263.360,349.830,295.984,317.351,562.439,168.013,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
282,68.807,363.664,682.162,21.315,18.453,22.028,125.809,58.215,642.176,257.026,426.322,171.277,263.360,349.830,295.984,316.821,561.303,168.013,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
283,68.890,363.498,681.818,21.303,18.439,22.035,125.714,58.248,642.176,257.026,426.322,171.277,263.360,349.830,295.984,316.821,562.439,168.013,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
284,68.835,363.806,682.336,21.300,18.448,22.027,125.632,58.285,642.988,257.026,426.322,171.277,263.360,349.830,295.984,317.351,562.439,168.469,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
